1663082100000.0,0.699
1663095300000.0,0.449
1663106700000.0,0.374
1663143300000.0,0.302
1663158360000.0,0.452
1663179960000.0,0.602
1663204140000.0,0.432
1663209900000.0,0.499
1663211220000.0,0.649
1663250100000.0,0.764
1663253580000.0,0.594
1663283700000.0,0.607
1663317900000.0,0.573
1663320000000.0,0.701
1663337220000.0,0.851
1663412400000.0,0.859
1663416900000.0,0.846
1663418700000.0,0.96
1663453200000.0,0.891
1663455300000.0,0.826
1663461900000.0,0.856
1663470900000.0,0.884
1663496100000.0,0.97
1663504800000.0,1.015
1663512600000.0,0.914
1663512720000.0,1.064
1663518420000.0,1.214
1663535400000.0,0.964
1663538880000.0,0.794
1663555500000.0,0.715
1663557000000.0,0.715
1663568700000.0,0.602
1663569840000.0,0.432
1663610400000.0,0.433
1663638600000.0,0.439
1663645800000.0,0.572
1663668600000.0,0.582
1663681500000.0,0.601
1663743300000.0,0.662
1663774260000.0,0.812
1663794900000.0,0.562
1663797600000.0,0.599
1663855800000.0,0.692
1663920000000.0,0.67
1663923300000.0,0.532
1663924800000.0,0.635
1663927500000.0,0.722
1663932060000.0,0.552
1663933800000.0,0.52
1663942620000.0,0.67
1664055900000.0,0.729
1664057580000.0,0.558
1664061300000.0,0.651
1664102040000.0,0.801
1664114100000.0,0.801
1664127000000.0,0.891
1664142480000.0,1.041
1664143860000.0,1.191
1664295780000.0,0.993
1664296980000.0,0.743
1664302200000.0,0.797
1664331000000.0,0.857
1664332500000.0,0.687
1664433600000.0,0.736
1664460000000.0,0.566
1664540400000.0,0.594
1664566800000.0,0.533
1664569200000.0,0.463
1664572200000.0,0.504
1664603400000.0,0.561
1664646600000.0,0.586
1664705760000.0,0.336
1664709600000.0,0.345
1664753640000.0,0.175
1664755200000.0,0.211
1664774700000.0,0.253
1664940300000.0,0.289
1664959200000.0,0.293
1664971800000.0,0.258
1664973600000.0,0.289
1665041100000.0,0.276
1665046200000.0,0.344
1665093000000.0,0.394
1665147060000.0,0.224
1665161400000.0,0.287
1665206100000.0,0.296
1665267000000.0,0.232
1665374400000.0,0.157
1665390240000.0,-0.013
1665392700000.0,0.06
1665441300000.0,0.117
1665446580000.0,-0.053
1665448800000.0,0.086
1665455400000.0,0.203
1665483000000.0,0.18
1665497820000.0,0.33
1665516000000.0,0.362
1665578520000.0,0.512
1665599400000.0,0.594
1665626700000.0,0.551
1665627720000.0,0.381
1665630000000.0,0.524
1665644700000.0,0.527
1665646440000.0,0.357
1665646980000.0,0.507
1665657000000.0,0.257
1665733500000.0,0.266
1665758400000.0,0.361
1665765600000.0,0.49
1665774600000.0,0.513
1665776700000.0,0.586
1665784800000.0,0.536
1665824400000.0,0.556
1665876600000.0,0.642
1665958260000.0,0.792
1665974100000.0,0.782
1666058700000.0,0.733
1666083600000.0,0.563
1666105200000.0,0.625
1666120800000.0,0.724
1666160100000.0,0.753
1666179900000.0,0.783
1666220700000.0,0.744
1666227420000.0,0.574
1666287300000.0,0.574
1666289100000.0,0.404
1666290600000.0,0.234
1666301400000.0,0.292
1666313400000.0,0.382
1666337700000.0,0.479
1666341300000.0,0.309
1666408500000.0,0.309
1666457100000.0,0.261
1666524900000.0,0.22
1666582800000.0,0.19
1666586400000.0,0.255
1666740900000.0,0.317
1666787400000.0,0.171
1666901880000.0,0.001
1667045100000.0,0.095
1667051400000.0,0.138
1667085300000.0,0.167
1667125200000.0,0.252
1667170200000.0,0.37
1667182200000.0,0.406
1667199420000.0,0.556
1667225820000.0,0.706
1667254740000.0,0.856
1667302800000.0,0.864
1667311800000.0,0.713
1667347800000.0,0.543
1667356500000.0,0.533
1667373780000.0,0.348
1667385000000.0,0.404
1667407860000.0,0.554
1667420880000.0,0.704
1667477100000.0,0.707
1667637300000.0,0.731
1667690220000.0,0.881
1667715000000.0,0.937
1667745000000.0,0.939
1667774700000.0,0.955
1667777700000.0,0.851
1667806200000.0,0.732
1667807580000.0,0.562
1667859480000.0,0.392
1667861640000.0,0.542
1667869800000.0,0.692
1667877420000.0,0.522
1667881380000.0,0.672
1667884980000.0,0.502
1667919060000.0,0.652
1667930400000.0,0.802
1667932320000.0,0.952
1667935500000.0,1.102
1667988900000.0,1.252
1668028980000.0,1.002
1668030300000.0,1.152
1668102600000.0,1.302
1668133080000.0,1.452
1668138000000.0,1.602
1668176400000.0,1.352
1668227820000.0,1.502
1668231600000.0,1.593
1668297300000.0,1.642
1668330360000.0,1.472
1668373380000.0,1.222
1668385500000.0,1.372
1668538800000.0,1.311
1668587940000.0,1.141
1668601800000.0,1.1
1668605400000.0,1.104
1668607440000.0,0.934
1668615120000.0,1.084
1668658020000.0,0.834
1668678600000.0,0.714
1668680100000.0,0.726
1668691800000.0,0.876
1668760200000.0,0.817
1668761700000.0,0.823
1668792900000.0,0.895
1668836700000.0,0.968
1668935400000.0,1.063
1668943980000.0,0.893
1668948000000.0,0.971
1668964200000.0,1.02
1668968160000.0,1.17
1668977700000.0,1.219
1668980940000.0,1.049
1668983100000.0,1.16
1668990900000.0,1.127
1668998100000.0,1.129
1669018200000.0,1.177
1669048320000.0,0.927
1669055700000.0,1.014
1669060080000.0,1.164
1669084800000.0,1.154
1669100460000.0,0.984
1669209000000.0,0.99
1669213200000.0,1.112
1669278900000.0,1.08
1669287600000.0,1.011
1669290000000.0,0.997
1669295400000.0,1.028
1669327200000.0,1.082
1669343400000.0,1.102
1669352340000.0,1.252
1669416300000.0,1.235
1669417800000.0,1.217
1669476600000.0,1.226
1669491000000.0,1.242
1669504200000.0,1.297
1669545300000.0,1.381
1669591440000.0,1.211
1669598640000.0,0.961
1669605000000.0,1.022
1669641600000.0,1.012
1669680000000.0,1.08
1669730400000.0,1.081
1669830600000.0,1.135
1669904100000.0,1.211
1669930500000.0,1.28
1669955700000.0,1.381
1670054400000.0,1.371
1670079300000.0,1.35
1670085900000.0,1.326
1670104500000.0,1.309
1670108400000.0,1.346
1670149800000.0,1.354
1670186520000.0,1.504
1670243400000.0,1.423
1670249700000.0,1.431
1670252100000.0,1.518
1670254500000.0,1.52
1670269500000.0,1.459
1670322300000.0,1.442
1670368500000.0,1.592
1670395200000.0,1.56
1670395980000.0,1.38
1670397120000.0,1.13
1670500140000.0,1.28
1670558700000.0,1.311
1670597400000.0,1.365
1670611200000.0,1.351
1670613300000.0,1.296
1670650800000.0,1.302
1670661900000.0,1.281
1670699400000.0,1.327
1670709900000.0,1.257
1670711400000.0,1.281
1670744400000.0,1.287
1670791500000.0,1.289
1670794200000.0,1.299
1670800200000.0,1.347
1670813940000.0,1.497
1670905500000.0,1.471
1670915520000.0,1.301
1670955600000.0,1.41
1671046200000.0,1.416
1671046800000.0,1.566
1671070200000.0,1.573
1671131700000.0,1.64
1671169200000.0,1.649
1671181200000.0,1.399
1671184140000.0,1.549
1671194100000.0,1.551
1671200700000.0,1.569
1671208500000.0,1.627
1671227580000.0,1.377
1671230100000.0,1.527
1671234240000.0,1.677
1671244500000.0,1.827
1671357300000.0,1.86
1671380700000.0,1.915
1671420900000.0,1.944
1671423000000.0,2.025
1671468600000.0,1.95
1671472500000.0,1.951
1671476580000.0,2.101
1671489780000.0,2.251
1671548280000.0,2.401
1671585300000.0,2.356
1671591000000.0,2.298
1671592500000.0,2.196
1671594000000.0,2.201
1671600600000.0,2.231
1671611700000.0,2.181
1671630900000.0,2.185
1671654300000.0,2.215
1671687000000.0,2.2
1671690900000.0,2.213
1671694200000.0,2.218
1671721200000.0,2.222
1671723000000.0,2.262
1671732300000.0,2.238
1671807900000.0,2.239
1671831000000.0,2.22
1671861000000.0,2.228
1671946800000.0,2.205
1671980580000.0,2.355
1671996900000.0,2.368
1672133100000.0,2.415
1672153800000.0,2.419
1672159500000.0,2.471
1672191600000.0,2.538
1672198500000.0,2.514
1672206000000.0,2.264
1672238520000.0,2.414
1672264800000.0,2.446
1672281660000.0,2.596
1672346160000.0,2.426
1672381800000.0,2.454
1672386900000.0,2.468
1672413420000.0,2.618
1672440300000.0,2.618
1672525800000.0,2.619
1672529700000.0,2.697
1672535400000.0,2.703
1672623300000.0,2.781
1672701300000.0,2.806
1672822800000.0,2.848
1672866600000.0,2.851
1672891800000.0,2.924
1672905000000.0,2.888
1672913700000.0,2.961
1672987680000.0,2.791
1672989900000.0,2.843
1673140200000.0,2.781
1673142600000.0,2.793
1673296500000.0,2.778
1673319180000.0,2.928
1673390400000.0,2.943
1673407500000.0,2.871
1673409000000.0,2.919
1673447700000.0,2.921
1673453100000.0,2.845
1673454600000.0,2.91
1673514600000.0,2.951
1673519400000.0,2.937
1673607600000.0,3.065
1673616000000.0,3.109
1673743560000.0,3.259
1673768100000.0,3.335
1673856660000.0,3.485
1673882100000.0,3.635
1673912400000.0,3.694
1673919600000.0,3.736
1673967240000.0,3.886
1673997600000.0,3.916
1674000300000.0,3.96
1674031500000.0,4.014
1674033540000.0,4.164
1674057300000.0,4.314
1674075900000.0,4.364
1674085620000.0,4.114
1674134940000.0,4.264
1674216600000.0,4.27
1674297300000.0,4.42
1674342060000.0,4.57
1674356940000.0,4.72
1674417960000.0,4.47
1674421260000.0,4.62
1674518400000.0,4.571
1674562500000.0,4.575
1674569100000.0,4.661
1674594060000.0,4.811
1674598800000.0,4.823
1674599400000.0,4.973
1674610800000.0,5.123
1674643200000.0,5.106
1674785100000.0,5.125
1674892500000.0,5.18
1674895500000.0,5.151
1674912060000.0,4.981
1674939900000.0,4.871
1674941400000.0,4.892
1675043400000.0,4.864
1675058400000.0,4.912
1675064700000.0,4.881
1675068900000.0,4.871
1675070040000.0,4.701
1675071600000.0,4.531
1675105800000.0,4.281
1675146300000.0,4.332
1675202700000.0,4.406
1675233900000.0,4.438
1675236300000.0,4.525
1675241400000.0,4.532
1675268100000.0,4.536
1675320000000.0,4.541
1675325400000.0,4.605
1675375140000.0,4.355
1675475700000.0,4.319
1675487100000.0,4.294
1675489200000.0,4.317
1675555800000.0,4.318
1675598700000.0,4.352
1675601760000.0,4.102
1675662600000.0,4.089
1675684200000.0,4.239
1675715700000.0,4.25
1675721700000.0,4.189
1675723200000.0,4.212
1675725000000.0,3.962
1675785300000.0,3.997
1675835400000.0,3.938
1675873500000.0,3.768
1675911900000.0,3.518
1675970280000.0,3.291
1675972800000.0,3.347
1675973940000.0,3.177
1675983360000.0,3.327
1676004000000.0,3.404
1676032200000.0,3.481
1676066700000.0,3.471
1676174100000.0,3.478
1676237640000.0,3.308
1676238780000.0,3.138
1676239680000.0,2.888
1676255640000.0,3.038
1676277720000.0,2.868
1676281320000.0,3.018
1676304420000.0,3.168
1676306880000.0,3.318
1676422800000.0,3.33
1676534100000.0,3.36
1676549700000.0,3.328
1676557800000.0,3.337
1676588400000.0,3.249
1676672340000.0,3.399
1676718240000.0,3.549
1676780100000.0,3.539
1676855700000.0,3.689
1676911800000.0,3.803
1676969160000.0,3.553
1676972100000.0,3.703
1676977500000.0,3.753
1677014580000.0,3.583
1677018000000.0,3.646
1677033000000.0,3.653
1677050520000.0,3.803
1677056700000.0,3.853
1677077400000.0,3.963
1677080700000.0,3.999
1677153300000.0,3.958
1677177300000.0,3.943
1677190800000.0,3.828
1677235500000.0,3.927
1677247500000.0,3.915
1677249180000.0,4.065
1677253440000.0,3.895
1677254700000.0,4.045
1677276900000.0,4.12
1677278940000.0,4.27
1677304200000.0,4.291
1677324300000.0,4.348
1677351900000.0,4.317
1677357900000.0,4.147
1677417600000.0,4.154
1677451800000.0,4.154
1677472500000.0,4.081
1677474000000.0,4.084
1677479400000.0,4.131
1677516300000.0,4.188
1677522480000.0,4.013
1677567300000.0,4.046
1677569700000.0,4.057
1677570900000.0,3.887
1677614100000.0,3.95
1677621600000.0,3.971
1677702000000.0,4.058
1677722400000.0,3.992
1677727800000.0,4.058
1677767700000.0,4.124
1677806880000.0,3.874
1677809220000.0,4.024
1677870300000.0,3.991
1677909900000.0,4.028
1677954600000.0,4.032
1677960000000.0,3.988
1677962400000.0,3.978
1677964200000.0,3.944
1677966360000.0,4.094
1678040700000.0,4.097
1678059900000.0,4.161
1678137900000.0,4.195
1678183500000.0,4.175
1678185600000.0,4.189
1678188000000.0,4.192
1678189800000.0,4.193
1678201980000.0,4.343
1678221000000.0,4.322
1678225200000.0,4.472
1678247700000.0,4.552
1678253820000.0,4.382
1678255020000.0,4.212
1678284540000.0,4.042
1678316220000.0,4.192
1678349400000.0,4.243
1678388400000.0,4.243
1678392840000.0,4.073
1678393620000.0,4.223
1678395060000.0,4.373
1678438800000.0,4.382
1678441800000.0,4.532
1678520220000.0,4.362
1678520940000.0,4.512
1678624500000.0,4.495
1678631400000.0,4.585
1678699200000.0,4.657
1678700280000.0,4.487
1678780500000.0,4.389
1678781940000.0,4.539
1678828080000.0,4.289
1678862460000.0,4.439
1678879380000.0,4.269
1678891980000.0,4.419
1678899900000.0,4.569
1678921500000.0,4.606
1679001420000.0,4.756
1679065080000.0,4.906
1679154180000.0,4.736
1679157600000.0,4.886
1679181000000.0,4.776
1679182080000.0,4.606
1679209200000.0,4.512
1679211000000.0,4.524
1679258820000.0,4.674
1679270520000.0,4.824
1679280840000.0,4.974
1679284800000.0,4.932
1679320980000.0,5.082
1679331360000.0,4.912
1679336700000.0,4.899
1679341800000.0,4.96
1679379000000.0,5.065
1679384400000.0,5.112
1679477100000.0,5.185
1679507100000.0,5.195
1679516100000.0,5.289
1679579400000.0,5.279
1679599800000.0,5.314
1679635500000.0,5.419
1679649120000.0,5.249
1679681700000.0,5.333
1679693700000.0,5.289
1679724900000.0,5.309
1679772600000.0,5.224
1679782440000.0,5.374
1679851500000.0,5.431
1679898300000.0,5.438
1679928900000.0,5.394
1679929260000.0,5.144
1679967300000.0,5.294
1680021900000.0,5.308
1680098100000.0,5.375
1680102900000.0,5.434
1680128340000.0,5.584
1680147600000.0,5.639
1680169500000.0,5.701
1680194100000.0,5.724
1680332100000.0,5.781
1680369600000.0,5.806
1680440580000.0,5.956
1680464520000.0,5.706
1680487800000.0,5.758
1680553620000.0,5.588
1680557400000.0,5.595
1680651900000.0,5.596
1680698880000.0,5.746
1680705600000.0,5.811
1680708600000.0,5.886
1680744000000.0,5.867
1680745800000.0,5.927
1680768900000.0,5.917
1680770400000.0,5.961
1680776700000.0,5.931
1680816300000.0,6.036
1680836400000.0,6.007
1680847200000.0,6.019
1680896100000.0,6.055
1680916200000.0,6.035
1680977700000.0,6.048
1680981600000.0,6.067
1681021800000.0,6.093
1681091700000.0,6.031
1681144800000.0,6.083
1681265400000.0,5.969
1681266300000.0,5.799
1681269300000.0,5.837
1681329300000.0,5.894
1681478400000.0,5.923
1681485540000.0,6.073
1681608660000.0,6.223
1681645800000.0,6.189
1681676940000.0,6.339
1681691880000.0,6.169
1681707000000.0,6.296
1681726500000.0,6.242
1681782180000.0,6.392
1681842300000.0,6.51
1681889100000.0,6.583
1681891800000.0,6.333
1681893420000.0,6.483
1681898400000.0,6.529
1681926300000.0,6.56
1681940700000.0,6.512
1681948200000.0,6.649
1681993200000.0,6.727
1682006280000.0,6.557
1682006580000.0,6.307
1682011140000.0,6.457
1682034900000.0,6.516
1682058900000.0,6.503
1682061000000.0,6.519
1682099400000.0,6.603
1682104020000.0,6.353
1682112300000.0,6.43
1682209980000.0,6.26
1682247600000.0,6.311
1682263080000.0,6.141
1682264700000.0,6.196
1682275500000.0,6.265
1682277600000.0,6.331
1682320200000.0,6.274
1682356380000.0,6.424
1682435100000.0,6.362
1682439600000.0,6.456
1682533800000.0,6.508
1682580000000.0,6.621
1682600700000.0,6.744
1682637600000.0,6.838
1682671800000.0,6.757
1682684100000.0,6.737
1682751300000.0,6.743
1682758200000.0,6.754
1682791500000.0,6.831
1682817600000.0,6.885
1682821500000.0,6.905
1682882340000.0,6.735
1682884800000.0,6.792
1682886900000.0,6.738
1682900700000.0,6.807
1682906940000.0,6.957
1682909400000.0,6.964
1682941500000.0,6.94
1682944200000.0,6.992
1682956200000.0,6.979
1682958240000.0,6.809
1682968500000.0,6.639
1683115860000.0,6.469
1683117600000.0,6.43
1683120600000.0,6.546
1683183600000.0,6.55
1683205500000.0,6.526
1683207900000.0,6.432
1683209400000.0,6.432
1683229500000.0,6.447
1683345300000.0,6.485
1683354600000.0,6.462
1683361800000.0,6.525
1683380700000.0,6.417
1683383700000.0,6.464
1683387000000.0,6.482
1683505200000.0,6.572
1683511800000.0,6.647
1683514500000.0,6.759
1683533400000.0,6.734
1683556500000.0,6.769
1683568740000.0,6.599
1683569760000.0,6.749
1683624600000.0,6.829
1683739200000.0,6.579
1683767400000.0,6.588
1683811500000.0,6.555
1683827400000.0,6.56
1683848100000.0,6.604
1683861900000.0,6.586
1683872400000.0,6.526
1683921300000.0,6.676
1684089900000.0,6.688
1684096200000.0,6.742
1684113000000.0,6.751
1684161300000.0,6.812
1684196700000.0,6.877
1684200480000.0,6.707
1684269000000.0,6.766
1684305000000.0,6.843
1684325100000.0,6.829
1684333800000.0,6.857
1684392900000.0,6.884
1684415100000.0,6.874
1684432500000.0,6.704
1684434900000.0,6.694
1684544700000.0,6.744
1684636200000.0,6.716
1684667400000.0,6.605
1684668900000.0,6.584
1684685400000.0,6.699
1684704900000.0,6.75
1684899900000.0,6.58
1684936320000.0,6.33
1684977000000.0,6.304
1684978620000.0,6.454
1685031300000.0,6.479
1685067300000.0,6.45
1685124600000.0,6.459
1685143500000.0,6.437
1685335800000.0,6.516
1685425200000.0,6.557
1685500500000.0,6.614
1685509260000.0,6.444
1685513100000.0,6.434
1685544300000.0,6.442
1685588640000.0,6.272
1685604900000.0,6.316
1685649600000.0,6.379
1685667000000.0,6.45
1685715900000.0,6.453
1685731800000.0,6.527
1685754600000.0,6.533
1685807100000.0,6.561
1685925000000.0,6.612
1685935500000.0,6.614
1685943600000.0,6.616
1685979900000.0,6.579
1685980620000.0,6.329
1686002700000.0,6.463
1686053400000.0,6.465
1686053880000.0,6.615
1686059040000.0,6.765
1686097800000.0,6.72
1686101700000.0,6.71
1686104700000.0,6.685
1686131820000.0,6.515
1686133500000.0,6.517
1686148680000.0,6.347
1686176400000.0,6.441
1686195600000.0,6.367
1686213900000.0,6.393
1686244500000.0,6.427
1686274200000.0,6.469
1686338100000.0,6.407
1686339600000.0,6.377
1686360600000.0,6.403
1686363300000.0,6.512
1686366060000.0,6.662
1686370860000.0,6.412
1686445800000.0,6.424
1686459000000.0,6.509
1686469500000.0,6.476
1686538500000.0,6.516
1686578700000.0,6.559
1686671400000.0,6.602
1686723000000.0,6.603
1686774720000.0,6.433
1686775200000.0,6.583
1686776580000.0,6.733
1686806400000.0,6.64
1686807720000.0,6.47
1686812340000.0,6.3
1686814500000.0,6.281
1686820200000.0,6.239
1686827400000.0,6.178
1686828000000.0,6.328
1686849600000.0,6.225
1686851100000.0,6.308
1686876600000.0,6.33
1686916200000.0,6.293
1686927420000.0,6.443
1687030500000.0,6.397
1687049400000.0,6.401
1687120680000.0,6.551
1687185900000.0,6.456
1687194000000.0,6.518
1687240500000.0,6.522
1687250700000.0,6.507
1687270920000.0,6.337
1687272600000.0,6.359
1687414140000.0,6.189
1687415700000.0,6.307
1687432800000.0,6.457
1687446300000.0,6.607
1687471500000.0,6.647
1687476300000.0,6.77
1687556880000.0,6.6
1687616100000.0,6.662
1687622280000.0,6.812
1687642800000.0,6.927
1687701300000.0,6.956
1687743000000.0,7.048
1687747680000.0,7.198
1687758600000.0,7.204
1687822500000.0,7.166
1687824600000.0,7.228
1687845900000.0,7.21
1687882200000.0,7.271
1687913100000.0,7.214
1687939200000.0,7.2
1687973700000.0,7.259
1687981980000.0,7.409
1688071800000.0,7.399
1688088900000.0,7.373
1688132760000.0,7.123
1688186460000.0,7.273
1688259000000.0,7.327
1688271300000.0,7.362
1688366400000.0,7.298
1688388300000.0,7.358
1688458800000.0,7.348
1688462100000.0,7.498
1688487000000.0,7.422
1688488500000.0,7.427
1688492400000.0,7.39
1688499300000.0,7.361
1688546400000.0,7.378
1688553780000.0,7.528
1688572800000.0,7.638
1688645100000.0,7.468
1688648400000.0,7.497
1688653740000.0,7.327
1688757000000.0,7.333
1688794800000.0,7.351
1688841000000.0,7.364
1688844180000.0,7.194
1688846400000.0,7.164
1688913000000.0,7.146
1688931300000.0,7.172
1688948280000.0,6.999
1689028200000.0,7.044
1689068400000.0,6.956
1689177900000.0,6.899
1689179700000.0,7.022
1689191400000.0,6.949
1689193500000.0,6.967
1689322500000.0,7.021
1689354960000.0,6.771
1689358860000.0,6.521
1689361800000.0,6.671
1689401100000.0,6.698
1689454200000.0,6.644
1689475800000.0,6.675
1689551700000.0,6.676
1689588900000.0,6.636
1689589680000.0,6.786
1689598200000.0,6.884
1689615000000.0,7.034
1689661500000.0,7.005
1689662580000.0,6.816
1689668700000.0,6.966
1689683100000.0,6.941
1689700500000.0,6.915
1689755700000.0,6.94
1689758100000.0,6.93
1689803100000.0,7.04
1689864600000.0,6.87
1689887100000.0,6.959
1689920700000.0,6.989
1689926400000.0,6.902
1689968400000.0,7.005
1690004400000.0,7.032
1690006200000.0,7.008
1690008900000.0,7.065
1690021800000.0,7.002
1690051200000.0,7.045
1690069500000.0,7.061
1690120800000.0,7.085
1690150500000.0,7.149
1690162500000.0,7.083
1690173300000.0,7.213
1690192200000.0,6.963
1690292100000.0,6.969
1690317900000.0,6.994
1690335900000.0,7.0
1690366200000.0,7.013
1690442100000.0,6.999
1690465200000.0,7.02
1690470300000.0,6.979
1690484400000.0,6.935
1690513800000.0,6.971
1690524600000.0,6.977
1690567800000.0,7.021
1690701000000.0,7.022
1690713000000.0,7.001
1690716000000.0,7.06
1690746300000.0,7.062
1690747320000.0,6.892
1690749480000.0,7.042
1690779600000.0,7.051
1690791600000.0,7.083
1690813200000.0,7.086

